cid,zcmb,MU_SH0ES,u_mean,g_mean,r_mean,i_mean,z_mean,u_median,g_median,r_median,i_median,z_median,z_diff_mean,z_diff_median
Manipogo,0.85474,43.6168,21.5888241,20.869317900000002,20.5869836,20.3471847,20.1277002,21.36122,20.873359999999998,20.690925,20.46217,20.167735,-0.0002280570000000532,-0.000218250000000086
Mcguire,1.3561,44.8094,21.1414617,20.8840966,20.488323599999998,20.3941609,20.3398562,21.068550000000002,21.008519999999997,20.64444,20.573929999999997,20.390349999999998,-0.0002891000000000727,-0.000270500000000062
Ombo,0.97424,44.1111,21.5146954,21.124448400000002,20.6669123,20.532442200000002,20.3034882,21.407995,21.232975,20.778979999999997,20.659255,20.449415000000002,-0.00024814299999999684,-0.0002382000000000215
PS1-14xw,0.02436,35.1049,21.708766153846152,21.52674615384615,20.885573076923077,20.496455384615384,20.214478461538462,22.15901,22.33519,21.40039,21.0174,21.01306,-4.145153846153819e-05,-0.000108719999999999
PS15ahs,0.02522,35.1974,22.621494285714284,21.77856142857143,20.853520714285715,20.312419285714288,20.29624,22.725655,22.53309,21.632915,21.152485,21.025565,-3.0304285714285225e-05,-6.096499999999925e-05
PS15aii,0.04768,36.5946,20.706441875,19.5846475,18.9079675,18.289148125,18.171365,20.040605,18.95615,18.253715,17.428085,17.81584,7.944000000000031e-05,3.76800000000017e-05
PS15asb,0.04952,36.4714,19.337455384615385,18.120644615384613,17.41646,16.964154615384615,16.699673076923077,18.29739,16.8789,16.24454,15.78219,15.51701,-2.4873846153847253e-05,-6.69699999999995e-05
PS15atx,0.07301,37.6225,18.866378055555558,17.664713055555556,17.010193333333333,16.61305638888889,16.340500000000002,18.564284999999998,17.179405,16.61402,16.138759999999998,15.94251,5.981583333332907e-05,9.207499999999655e-05
PS15bbn,0.03602,36.1845,20.51734,19.1028825,18.361928333333335,17.860388333333333,17.61059416666667,20.267310000000002,19.375155,18.63533,18.390835,18.093895,-0.0001809658333333359,-0.000199520000000001
PS15bdr,0.07094,37.3552,20.10196210526316,18.796737368421052,18.128073421052633,17.577922368421053,17.26217447368421,18.70756,17.34115,16.605755000000002,16.158105,15.872425,1.85936842105232e-05,-5.8650000000007e-06
PS15bif,0.07855,37.5715,18.776159743589744,17.69685,17.031300256410255,16.500486153846154,16.214400256410258,18.505,17.301,16.66098,16.12153,15.88786,1.7839743589749748e-05,-8.29999999998887e-06
PS15bjg,0.06758,37.4935,19.687206296296296,18.720308518518518,17.958927777777777,17.36749222222222,17.155246296296294,18.85283,17.98948,17.38778,16.95796,16.80244,-0.00010319370370370405,-0.000159259999999994
PS15brr,0.05063,36.5461,19.7431975,19.119671874999998,18.474731249999998,17.80816125,17.75808875,18.362589999999997,17.281489999999998,16.688814999999998,16.29746,16.070975,-1.569687500000136e-05,-3.973500000000253e-05
PS15bsq,0.03309,35.7797,19.2982725,17.8731825,17.239694166666666,16.720761666666668,16.2328225,17.724649999999997,16.525785,15.80498,15.39163,15.057525,-2.8050000000001603e-05,-4.963500000000265e-05
PS15bwh,0.07149,37.2494,19.42923657142857,18.448523428571427,17.89762885714286,17.415665142857144,17.139498,18.18992,17.23741,16.7227,16.32781,16.13279,9.19171428571746e-06,2.49000000000082e-05
PS15bzz,0.07901,37.53,18.998918285714286,17.892649714285714,17.252363428571428,16.77328257142857,16.503206857142857,18.505,17.2452,16.4864,15.99589,15.74929,4.76000000003985e-07,-5.2949999999996e-05
PS15cku,0.02222,35.0537,20.897004285714285,19.775134285714284,19.350672857142857,19.21775,19.10741857142857,21.82147,21.18853,20.00723,19.71381,19.93931,-4.147428571428613e-05,-0.000168830000000001
PS15cms,0.06603,37.3617,19.35745090909091,17.944995454545452,17.253075454545453,16.78413090909091,16.456295,18.453335000000003,17.060969999999998,16.37201,15.897675,15.663174999999999,4.554727272726745e-05,4.83099999999958e-05
PS15coh,0.01796,34.4393,23.15968,22.656985,21.896413000000003,21.298316,21.790869,22.94477,22.51135,21.528025,21.25056,21.71329,4.868999999999707e-06,3.932999999999885e-05
PS15cwx,0.03007,35.4164,20.73028533333333,20.202623333333335,19.316016,18.994441333333334,18.48572933333333,22.04604,21.92028,21.19934,20.42001,20.23625,9.613266666666726e-05,0.000181179999999999
PS15cze,0.03891,36.5486,21.066113684210528,20.147294210526315,18.91032210526316,18.198700000000002,18.109084210526316,22.63037,21.23382,20.66778,19.68627,19.53374,-8.105263157895224e-06,1.25100000000002e-05
PS15mt,0.07193,37.5618,19.247695294117648,18.10641323529412,17.507394411764704,17.09934,16.860948823529412,18.275350000000003,17.311705,16.700765,16.247295,16.02448,-1.8500294117640147e-05,-3.57499999999941e-05
PS16aer,0.05668,37.0393,20.431,19.27072588235294,18.470778235294116,18.03946176470588,17.739653529411765,19.07316,17.6769,17.20912,16.79486,16.64759,0.0001032429411764682,0.000120919999999996
PS16axi,0.04056,36.1263,19.034256666666668,17.69646111111111,16.768081111111112,16.24617111111111,15.82382,17.64089,16.19398,15.34172,14.85159,14.48616,-2.2496666666665383e-05,-3.86999999999956e-05
PS16ayd,0.05485,36.8581,19.97314269230769,18.81151076923077,17.95578076923077,17.356978076923077,17.05023576923077,18.208914999999998,16.853445,16.228465,15.854605,15.5999,0.00010926269230768878,0.0002004049999999965
PS16bby,0.0543,36.8327,20.169686296296298,18.930955925925925,18.053314444444442,17.602886666666667,17.346947037037037,19.26076,17.91842,17.23616,16.81785,16.5545,-5.32485185185195e-05,-3.00800000000017e-05
PS16bnz,0.06398,37.0786,18.939409583333333,17.7159725,16.993314166666668,16.466657916666666,16.185484166666665,18.229595,16.996429999999997,16.3447,15.8965,15.692055,-5.500291666666164e-05,6.130000000006955e-06
PS16ccn,0.02395,35.1784,21.457852857142857,20.519046428571425,20.059085714285715,19.773320000000002,19.555624285714284,22.006500000000003,21.565089999999998,21.190675,21.10814,20.99966,2.600571428571519e-05,9.119000000000119e-05
PS16cqa,0.04433,36.6866,20.333601333333334,19.462518,18.548295333333332,18.020598666666668,17.542444666666665,19.84027,18.42246,17.64579,17.23781,16.96517,1.7107999999998868e-05,-2.15000000000006e-05
PS16cvc,0.02844,35.6948,20.72483615384615,19.684549999999998,19.182993076923076,18.93920230769231,19.663455384615386,22.06005,21.43474,20.98722,20.96011,20.91463,2.4192307692307636e-05,-2.36800000000016e-05
PS16dnp,0.04998,36.8583,18.036479999999997,17.067662666666667,16.5913,16.169452666666665,15.944663333333333,17.27631,16.46965,15.89394,15.53058,15.40108,2.971733333333715e-05,1.24700000000005e-05
PS16el,0.04896,36.4691,20.78749705882353,19.4485,18.67909705882353,18.251069411764703,17.888579411764706,20.17758,18.35315,17.54131,17.11772,16.82382,-7.979999999995568e-06,-2.31999999999316e-06
PS16em,0.07113,37.4814,20.336869555555555,19.158001555555554,18.502187777777777,17.92891688888889,17.608898222222223,18.75117,17.52861,16.91589,16.51244,16.30421,-3.49959999999982e-05,-7.45300000000032e-05
PS16evk,0.0532,36.9144,18.345303636363635,17.24760909090909,16.70760272727273,16.373271818181816,16.166536363636364,17.67309,16.27764,15.50915,15.09497,14.78487,3.806545454545809e-05,0.00010222
PS16fa,0.04734,36.6009,20.007986000000002,18.92888,18.233862666666667,17.566932666666666,17.455946666666666,18.96778,17.20675,16.52384,16.07887,16.08446,8.212533333333305e-05,8.95100000000009e-05
PS16fbb,0.05139,36.8804,20.084690952380953,18.89536142857143,18.04506238095238,17.555461904761906,17.27241666666667,18.82738,17.43292,16.73779,16.3259,16.05325,-8.114285714267057e-07,2.8360000000005e-05
PS16n,0.05268,36.7752,19.9105515,18.748293,17.961025499999998,17.4535295,17.016241,18.28971,17.019934999999997,16.483935000000002,16.073635,15.842459999999999,-0.00012263449999999748,-0.00013655499999999649
PS17akj,0.0478,36.5627,20.607034444444444,19.477758333333334,18.841751666666667,18.254985555555557,18.131311111111113,20.040605,18.95615,18.253715,17.428085,17.81584,4.402277777777653e-05,6.488999999999795e-05
PS17bii,0.07467,37.4501,18.924030000000002,18.020468387096773,17.324118064516128,16.819587096774193,16.572547096774194,18.39669,17.1658,16.46025,16.00547,15.89425,-3.1109032258065356e-05,-4.70899999999996e-05
PS17tn,0.04549,36.3811,20.949127391304348,20.288651739130433,19.30824,18.918901739130433,18.47044695652174,22.11563,21.77003,21.28612,20.48868,19.51799,5.0282173913040474e-05,7.04299999999963e-05
PS17yt,0.07046,37.4787,19.646494827586206,18.402286551724135,17.65355620689655,17.102953448275862,16.740206206896552,18.71911,17.13604,16.38663,15.96073,15.76843,5.007482758621224e-05,1.39300000000092e-05
PSNJ0107203,0.01601,33.9673,22.04010875,21.77094125,21.1224,20.3386825,19.949098749999997,22.991425,22.84919,22.362000000000002,21.52457,21.10732,5.316250000000005e-06,-0.00010648
PSNJ0153424,0.02474,35.1828,22.8556975,22.146581666666666,21.23467666666667,20.538588333333333,20.2200425,22.725655,22.81023,21.71348,21.02495,20.97324,5.271333333333156e-05,8.653499999999866e-05
PSNJ0252467,0.02748,35.3613,20.223404615384617,19.618473076923074,18.646429230769233,17.890274615384616,17.337686923076923,21.89665,21.3479,21.04038,20.77356,19.57678,5.777461538461477e-05,0.000107659999999999
PSNJ0717457,0.00812,32.7223,23.635225714285717,21.90992,20.551017142857145,22.010338571428573,21.235731428571427,23.59382,22.41021,22.11474,21.92013,20.83067,0.00011510828571428522,8.78649999999994e-05
PSNJ0859349,0.02874,35.472,19.784589,18.9266,18.422604999999997,18.171167,18.751131,20.986245,20.639545,20.61953,20.703809999999997,20.169620000000002,-0.00011609300000000171,-0.00011003500000000111
PSNJ1204051,0.04502,36.4541,21.28857,20.800632500000003,20.057450833333334,19.766280833333333,19.205113333333333,22.36939,21.840155,21.48237,20.721384999999998,19.994329999999998,0.00014069000000000158,0.000185210000000001
PSNJ1602512,0.02039,34.556,21.689220833333334,21.25768,20.231960833333336,19.466385,18.911101666666667,23.227725,23.137945000000002,22.08274,21.023305,19.689255000000003,2.062166666666841e-05,-1.0974999999998505e-05
PSNJ2043531,0.01449,34.1902,22.56293,21.851194,20.963637,20.404639,20.02727,22.792614999999998,22.523985000000003,21.656109999999998,20.678745,20.49403,2.2470000000006906e-06,6.2100000000004505e-06
PSNJ2352371,0.02525,35.4014,22.37451,21.660886923076923,20.844716923076923,20.270772307692308,20.24949923076923,22.74906,22.64842,21.77821,21.1731,20.77405,3.0539230769228786e-05,5.6579999999997e-05
PTF10icb,0.009,33.4753,22.31011428571429,21.652815714285712,20.34952857142857,20.038970714285714,19.80892857142857,23.04141,22.472305,21.184385,20.60593,20.13363,-3.566642857142787e-05,-0.00013442449999999953
PTSS-16efw,0.03542,36.234,19.592460952380954,18.455302380952382,17.78801095238095,17.284736190476192,17.023885714285715,18.21094,16.59131,15.78429,15.38679,15.13123,3.796666666666652e-06,9.15100000000029e-05
PTSS17-niq,0.0691,37.2817,19.768552,18.7884396,17.9711692,17.477052,17.0470824,18.89723,17.55046,16.81817,16.36391,16.09609,-3.589999999999417e-05,-3.86399999999925e-05
Primo,1.54903,45.293,21.1210769,20.7353262,20.5291679,20.2856524,20.2649163,21.341169999999998,20.979885,20.77328,20.439194999999998,20.363445,-0.00027297999999990213,-0.000278999999999918
SCP05D0,1.01236,44.1177,21.321252800000003,20.9017424,20.557053,20.4450202,20.1301993,21.27156,20.98276,20.66151,20.59402,20.31376,-0.0002628999999999321,-0.0002564999999998815
SCP05D6,1.31311,44.7867,21.7941541,21.3101452,20.857647200000002,20.6308732,20.496764400000004,21.55488,21.402075,20.85552,20.70525,20.512504999999997,-0.0002906300000000068,-0.00027850000000007
SCP06G4,1.35134,44.5492,21.2123821,20.9668157,20.5236825,20.430613100000002,20.3514943,21.310085,21.12549,20.688155000000002,20.648535000000003,20.498705,-0.0002724199999999772,-0.000265999999999877
SCP06H5,1.23223,44.3207,21.1125878,20.9523503,20.5430263,20.4885324,20.493959,21.293055,21.19201,20.71367,20.630474999999997,20.590335,-0.00026485999999994406,-0.000261999999999873
SCP06K0,1.41631,44.4579,20.9347467,20.7419641,20.4588945,20.361284700000002,20.3146196,21.030585000000002,21.07095,20.822180000000003,20.64004,20.463145,-0.0002891899999999542,-0.0002999999999999665
SCP06U4,1.04819,44.4229,21.839014000000002,21.3812251,20.8902522,20.669293200000002,20.398320599999998,21.629355,21.47727,20.994605,20.736469999999997,20.510044999999998,-0.00029752999999994536,-0.000301999999999913
SN2016ajf,0.01978,34.7627,21.736368666666667,20.929593333333333,20.094276,19.535985333333333,19.282236,22.66303,22.1931,21.69525,21.1151,20.55405,1.0206666666667793e-05,4.14799999999999e-05
SN2016aqb,0.06419,37.0197,19.04406956521739,17.917550000000002,17.221072608695653,16.72024608695652,16.501804347826088,18.0428,16.87498,16.13049,15.69863,15.4668,-7.196521739126814e-06,-5.99099999999963e-05
SN2016ayg,0.04328,36.4165,19.992322,19.023476,18.3607375,17.7471855,17.3731325,18.474165,17.61143,17.133835,16.76606,16.55411,-2.8247999999998666e-05,-8.797499999999695e-05
SN2016coj,0.00489,31.8985,22.833649,22.503173,21.707316,21.22842,20.408386,22.29808,21.90988,21.51086,21.15133,20.20962,3.268519999999981e-05,4.966500000000048e-06
SN2016esh,0.04488,36.1579,20.465838333333334,19.741805833333334,19.14023333333333,18.657543333333333,18.2074125,21.641804999999998,20.82861,20.367325,19.881774999999998,19.394835,-5.7150000000003605e-05,-0.00010872000000000309
SN2016gfr,0.0163,33.8985,21.47887,20.966335555555556,20.22173666666667,19.44227111111111,19.02827111111111,22.32702,21.88073,21.5004,20.60182,19.92402,0.00010077333333333449,0.000166680000000002
SN2016glp,0.08366,37.9686,19.07616953488372,18.22903511627907,17.543013023255813,17.067406976744188,16.84864,18.46456,17.30997,16.77207,16.29628,16.1281,-1.1671395348835247e-05,-3.7040000000002e-05
SN2016glz,0.03975,35.9918,21.415806363636364,20.73470909090909,19.54156,19.275565454545458,18.931936363636364,22.25976,21.17116,20.64623,20.42381,20.36602,1.8512727272726578e-05,2.64999999999987e-05
SN2016gmb,0.05708,36.9545,20.27416294117647,19.148651176470587,18.432658823529408,18.035659411764705,17.785617647058825,19.07316,17.6769,17.20912,16.79486,16.64759,-6.188235294117536e-05,-4.93099999999968e-05
SN2016grz,0.08656,37.8484,19.183776129032257,18.138281290322578,17.44208580645161,16.931814193548387,16.67757806451613,18.90879,17.56299,16.95133,16.45091,16.30909,-2.753451612902996e-05,-8.2570000000004e-05
SN2016hhv,0.06067,37.1383,19.561582413793104,18.38662206896552,17.662826896551724,17.078094137931036,16.796109655172412,18.76258,17.2966,16.47356,16.04388,15.76186,2.5220344827584627e-05,6.02899999999975e-05
SN2016hpx,0.0337,35.6329,18.916506000000002,17.722908,16.936155,16.437556999999998,16.237326000000003,17.447645,16.35242,15.78542,15.396355,15.08395,9.66820000000006e-05,0.00010308999999999995
SN2016ixf,0.06723,37.4237,19.927030322580645,18.822795806451612,18.05155258064516,17.428315161290325,17.163254516129033,18.9251,17.77545,16.99343,16.50208,16.26946,-2.7812258064514427e-05,9.20000000000087e-06
SN2017cii,0.03337,35.8381,18.635350833333334,17.046204166666666,16.4962675,16.040811666666666,15.689254166666666,17.079349999999998,15.568505,14.997855000000001,14.68257,14.417975,-5.360749999999632e-05,-0.00014419499999999578
SN2017ciy,0.03762,36.5177,19.909869333333333,18.805758,18.395909333333336,17.82012466666667,17.601271999999998,17.98359,16.62725,16.08325,15.77345,15.5699,9.324200000000054e-05,0.00018125
SN2017cjv,0.06079,37.032,19.740653103448274,18.614984482758622,17.909137931034483,17.32777379310345,17.05044724137931,18.92655,17.30402,16.47356,16.04388,15.76186,-1.2727241379306798e-05,1.31200000000053e-05
SN2017ckx,0.02779,35.6596,21.25850857142857,20.307432142857145,19.344814285714286,18.62450357142857,18.41128785714286,23.385395000000003,22.146795,21.6666,20.829929999999997,19.791269999999997,-8.172142857141483e-06,-7.610499999999815e-05
SN2017coa,0.04045,36.4104,20.07349888888889,18.585916666666666,17.647005555555555,17.07570777777778,16.58189,17.84657,16.40945,16.05651,15.76177,15.59309,-1.3295555555555519e-05,2.2299999999988902e-06
SN2017cpu,0.05529,36.6433,19.78559551724138,18.554353103448275,17.852830344827588,17.353047241379308,17.115045862068968,18.37547,17.14564,16.45099,16.10588,15.83953,-4.1855517241378294e-05,-5.53599999999973e-05
SN2017hn,0.02492,35.0621,22.729573076923074,21.954586153846154,21.096621538461537,20.409448461538464,20.069512307692307,22.32487,22.78768,21.53587,20.85395,20.72984,-2.7173846153847532e-05,6.68999999999982e-05
SN2017jl,0.01529,33.7706,23.739559166666666,22.321866666666665,21.841094166666664,21.375704166666665,20.852104166666667,23.914745,22.38644,21.986310000000003,21.523004999999998,20.74049,5.646583333333333e-05,9.187000000000045e-05
SN2017mf,0.02618,35.3111,19.855267857142856,18.73447428571429,18.230487142857143,17.77308642857143,18.00596714285714,20.68281,20.34749,20.264699999999998,19.068,19.54415,1.3557142857155934e-06,3.0805000000001654e-05
SN2017ms,0.02538,35.1181,22.570633333333333,21.92546666666667,21.012097333333333,20.347642,20.325126,23.25874,22.78768,21.93722,21.01582,20.77405,-4.0682e-05,2.40799999999992e-05
SNF20071021-000,0.0264,35.3224,20.046546,19.033189999999998,18.445559333333332,17.842049333333332,18.114757333333333,20.80919,20.76012,20.30341,19.50831,19.8829,3.199133333333321e-05,1.82399999999992e-05
SNF20080514-002,0.02292,35.0136,21.335533571428574,20.323561428571427,19.60666857142857,19.054996428571428,18.67929392857143,22.35774,21.773960000000002,21.50772,20.65589,20.05222,4.9191785714286125e-05,5.10200000000005e-05
SNF20080909-030,0.03013,35.565,20.818555333333332,20.337842666666667,19.385164,18.987351333333333,18.418946666666667,22.04604,21.97474,21.19934,20.42001,19.93725,9.176599999999962e-05,0.000143239999999999
Sasquatch,1.39096,44.7944,21.12282,20.8845368,20.525005,20.406238000000002,20.3949366,21.250205,21.1074,20.701635,20.525685,20.612144999999998,-0.00027039999999997237,-0.000260499999999996
Spock,0.83973,43.2012,21.6546697,21.033921799999998,20.7262717,20.566022699999998,20.2395488,21.37889,20.94445,20.856749999999998,20.571910000000003,20.222144999999998,-0.0001975989999999724,-0.000187749999999986
